leto,kdo,komu,tocke
1980,ch,ch,0
1980,ch,nl,3
1980,ch,it,8
1980,ch,pt,2
1980,ch,at,4
1980,ch,lu,0
1980,ch,se,5
1980,ch,fr,1
1980,ch,es,0
1980,ch,gr,0
1980,ch,dk,6
1980,ch,tr,0
1980,ch,no,0
1980,ch,be,0
1980,ch,ma,0
1980,ch,fi,0
1980,tr,ie,0
1980,tr,de,10
1980,tr,gb,5
1980,tr,ch,2
1980,tr,nl,12
1980,tr,it,6
1980,tr,pt,4
1980,tr,at,0
1980,tr,lu,1
1980,tr,se,8
1980,tr,fr,3
1980,tr,es,7
1980,tr,gr,0
1980,tr,dk,0
1980,tr,tr,0
1980,tr,no,0
1980,tr,be,0
1980,tr,ma,0
1980,tr,fi,0
1980,gb,ie,12
1980,gb,de,10
1980,gb,gb,0
1980,gb,ch,7
1980,gb,nl,2
1980,gb,it,4
1980,gb,pt,0
1980,gb,at,6
1980,gb,lu,8
1980,gb,se,0
1980,gb,fr,5
1980,gb,es,0
1980,gb,gr,3
1980,gb,dk,0
1980,gb,tr,0
1980,gb,no,0
1980,gb,be,1
1980,gb,ma,0
1980,gb,fi,0
1981,at,gb,4
1981,at,de,5
1981,at,fr,12
1981,at,ch,2
1981,at,ie,7
1981,at,cy,0
1981,at,il,8
1981,at,gr,6
1981,at,nl,3
1981,at,se,0
1981,at,lu,10
1981,at,dk,0
1981,at,be,1
1981,at,es,0
1981,at,yu,0
1981,at,fi,0
1981,at,at,0
1981,at,tr,0
1981,at,pt,0
1981,at,no,0
1981,be,gb,8
1981,be,de,10
1981,be,fr,3
1981,be,ch,0
1981,be,ie,1
1981,be,cy,7
1981,be,il,0
1981,be,gr,6
1981,be,nl,2
1981,be,se,4
1981,be,lu,0
1981,be,dk,12
1981,be,be,0
1981,be,es,0
1981,be,yu,5
1981,be,fi,0
1981,be,at,0
1981,be,tr,0
1981,be,pt,0
1981,be,no,0
1981,cy,gb,4
1981,cy,de,8
1981,cy,fr,7
1981,cy,ch,10
1981,cy,ie,12
1981,cy,cy,0
1981,cy,il,0
1981,cy,gr,6
1981,cy,nl,2
1981,cy,se,1
1981,cy,lu,0
1981,cy,dk,0
1981,cy,be,5
1981,cy,es,0
1981,cy,yu,3
1981,cy,fi,0
1981,cy,at,0
1981,cy,tr,0
1981,cy,pt,0
1981,cy,no,0
1981,dk,gb,10
1981,dk,de,8
1981,dk,fr,2
1981,dk,ch,4
1981,dk,ie,12
1981,dk,cy,3
1981,dk,il,0
1981,dk,gr,0
1981,dk,nl,7
1981,dk,se,5
1981,dk,lu,0
1981,dk,dk,0
1981,dk,be,6
1981,dk,es,0
1981,dk,yu,0
1981,dk,fi,0
1981,dk,at,1
1981,dk,tr,0
1981,dk,pt,0
1981,dk,no,0
1981,fi,gb,3
1981,fi,de,7
1981,fi,fr,10
1981,fi,ch,12
1981,fi,ie,0
1981,fi,cy,0
1981,fi,il,6
1981,fi,gr,0
1981,fi,nl,0
1981,fi,se,1
1981,fi,lu,4
1981,fi,dk,0
1981,fi,be,2
1981,fi,es,0
1981,fi,yu,8
1981,fi,fi,0
1981,fi,at,0
1981,fi,tr,5
1981,fi,pt,0
1981,fi,no,0
1981,fr,gb,7
1981,fr,de,8
1981,fr,fr,0
1981,fr,ch,10
1981,fr,ie,6
1981,fr,cy,0
1981,fr,il,0
1981,fr,gr,0
1981,fr,nl,2
1981,fr,se,12
1981,fr,lu,3
1981,fr,dk,4
1981,fr,be,0
1981,fr,es,0
1981,fr,yu,0
1981,fr,fi,1
1981,fr,at,5
1981,fr,tr,0
1981,fr,pt,0
1981,fr,no,0
1981,de,gb,4
1981,de,de,0
1981,de,fr,12
1981,de,ch,7
1981,de,ie,6
1981,de,cy,0
1981,de,il,0
1981,de,gr,2
1981,de,nl,3
1981,de,se,10
1981,de,lu,5
1981,de,dk,1
1981,de,be,0
1981,de,es,0
1981,de,yu,0
1981,de,fi,0
1981,de,at,0
1981,de,tr,0
1981,de,pt,8
1981,de,no,0
1981,gr,gb,6
1981,gr,de,5
1981,gr,fr,8
1981,gr,ch,4
1981,gr,ie,10
1981,gr,cy,12
1981,gr,il,0
1981,gr,gr,0
1981,gr,nl,3
1981,gr,se,0
1981,gr,lu,0
1981,gr,dk,0
1981,gr,be,7
1981,gr,es,0
1981,gr,yu,2
1981,gr,fi,0
1981,gr,at,0
1981,gr,tr,0
1981,gr,pt,1
1981,gr,no,0
1981,ie,gb,10
1981,ie,de,6
1981,ie,fr,4
1981,ie,ch,12
1981,ie,ie,0
1981,ie,cy,8
1981,ie,il,7
1981,ie,gr,1
1981,ie,nl,0
1981,ie,se,0
1981,ie,lu,0
1981,ie,dk,0
1981,ie,be,0
1981,ie,es,3
1981,ie,yu,2
1981,ie,fi,5
1981,ie,at,0
1981,ie,tr,0
1981,ie,pt,0
1981,ie,no,0
1981,il,gb,12
1981,il,de,8
1981,il,fr,7
1981,il,ch,0
1981,il,ie,10
1981,il,cy,5
1981,il,il,0
1981,il,gr,0
1981,il,nl,4
1981,il,se,0
1981,il,lu,3
1981,il,dk,0
1981,il,be,1
1981,il,es,6
1981,il,yu,0
1981,il,fi,2
1981,il,at,0
1981,il,tr,0
1981,il,pt,0
1981,il,no,0
1981,lu,gb,5
1981,lu,de,3
1981,lu,fr,12
1981,lu,ch,8
1981,lu,ie,10
1981,lu,cy,0
1981,lu,il,4
1981,lu,gr,6
1981,lu,nl,0
1981,lu,se,2
1981,lu,lu,0
1981,lu,dk,7
1981,lu,be,0
1981,lu,es,0
1981,lu,yu,0
1981,lu,fi,0
1981,lu,at,0
1981,lu,tr,1
1981,lu,pt,0
1981,lu,no,0
1981,nl,gb,12
1981,nl,de,3
1981,nl,fr,6
1981,nl,ch,1
1981,nl,ie,10
1981,nl,cy,8
1981,nl,il,7
1981,nl,gr,0
1981,nl,nl,0
1981,nl,se,0
1981,nl,lu,0
1981,nl,dk,2
1981,nl,be,0
1981,nl,es,4
1981,nl,yu,0
1981,nl,fi,5
1981,nl,at,0
1981,nl,tr,0
1981,nl,pt,0
1981,nl,no,0
1981,no,gb,3
1981,no,de,4
1981,no,fr,5
1981,no,ch,12
1981,no,ie,0
1981,no,cy,7
1981,no,il,8
1981,no,gr,2
1981,no,nl,0
1981,no,se,6
1981,no,lu,0
1981,no,dk,0
1981,no,be,0
1981,no,es,10
1981,no,yu,1
1981,no,fi,0
1981,no,at,0
1981,no,tr,0
1981,no,pt,0
1981,no,no,0
1981,pt,gb,6
1981,pt,de,12
1981,pt,fr,10
1981,pt,ch,8
1981,pt,ie,0
1981,pt,cy,0
1981,pt,il,5
1981,pt,gr,0
1981,pt,nl,7
1981,pt,se,0
1981,pt,lu,4
1981,pt,dk,2
1981,pt,be,0
1981,pt,es,3
1981,pt,yu,0
1981,pt,fi,1
1981,pt,at,0
1981,pt,tr,0
1981,pt,pt,0
1981,pt,no,0
1981,es,gb,8
1981,es,de,12
1981,es,fr,0
1981,es,ch,4
1981,es,ie,5
1981,es,cy,0
1981,es,il,0
1981,es,gr,10
1981,es,nl,7
1981,es,se,0
1981,es,lu,1
1981,es,dk,3
1981,es,be,0
1981,es,es,0
1981,es,yu,0
1981,es,fi,2
1981,es,at,6
1981,es,tr,0
1981,es,pt,0
1981,es,no,0
1981,se,gb,8
1981,se,de,12
1981,se,fr,10
1981,se,ch,1
1981,se,ie,7
1981,se,cy,0
1981,se,il,3
1981,se,gr,0
1981,se,nl,0
1981,se,se,0
1981,se,lu,5
1981,se,dk,4
1981,se,be,0
1981,se,es,0
1981,se,yu,0
1981,se,fi,6
1981,se,at,2
1981,se,tr,0
1981,se,pt,0
1981,se,no,0
1981,ch,gb,8
1981,ch,de,0
1981,ch,fr,12
1981,ch,ch,0
1981,ch,ie,1
1981,ch,cy,3
1981,ch,il,4
1981,ch,gr,7
1981,ch,nl,0
1981,ch,se,0
1981,ch,lu,6
1981,ch,dk,0
1981,ch,be,0
1981,ch,es,2
1981,ch,yu,10
1981,ch,fi,5
1981,ch,at,0
1981,ch,tr,0
1981,ch,pt,0
1981,ch,no,0
1981,tr,gb,8
1981,tr,de,12
1981,tr,fr,0
1981,tr,ch,2
1981,tr,ie,3
1981,tr,cy,0
1981,tr,il,0
1981,tr,gr,0
1981,tr,nl,5
1981,tr,se,0
1981,tr,lu,0
1981,tr,dk,1
1981,tr,be,7
1981,tr,es,10
1981,tr,yu,4
1981,tr,fi,0
1981,tr,at,6
1981,tr,tr,0
1981,tr,pt,0
1981,tr,no,0
1981,gb,gb,0
1981,gb,de,7
1981,gb,fr,1
1981,gb,ch,12
1981,gb,ie,0
1981,gb,cy,10
1981,gb,il,4
1981,gb,gr,8
1981,gb,nl,6
1981,gb,se,2
1981,gb,lu,0
1981,gb,dk,5
1981,gb,be,3
1981,gb,es,0
1981,gb,yu,0
1981,gb,fi,0
1981,gb,at,0
1981,gb,tr,0
1981,gb,pt,0
1981,gb,no,0
1981,yu,gb,10
1981,yu,de,2
1981,yu,fr,4
1981,yu,ch,12
1981,yu,ie,5
1981,yu,cy,6
1981,yu,il,0
1981,yu,gr,1
1981,yu,nl,0
1981,yu,se,7
1981,yu,lu,0
1981,yu,dk,0
1981,yu,be,8
1981,yu,es,0
1981,yu,yu,0
1981,yu,fi,0
1981,yu,at,0
1981,yu,tr,3
1981,yu,pt,0
1981,yu,no,0
1982,at,de,1
1982,at,il,7
1982,at,ch,10
1982,at,be,4
1982,at,cy,5
1982,at,lu,2
1982,at,gb,12
1982,at,se,8
1982,at,at,0
1982,at,es,0
1982,at,ie,0
1982,at,no,6
1982,at,pt,0
1982,at,yu,0
1982,at,tr,3
1982,at,nl,0
1982,at,dk,0
1982,at,fi,0
1982,be,de,10
1982,be,il,7
1982,be,ch,12
1982,be,be,0
1982,be,cy,3
1982,be,lu,8
1982,be,gb,0
1982,be,se,5
1982,be,at,6
1982,be,es,4
1982,be,ie,0
1982,be,no,2
1982,be,pt,0
1982,be,yu,1
1982,be,tr,0
1982,be,nl,0
1982,be,dk,0
1982,be,fi,0
1982,cy,de,12
1982,cy,il,2
1982,cy,ch,6
1982,cy,be,8
1982,cy,cy,0
1982,cy,lu,0
1982,cy,gb,3
1982,cy,se,0
1982,cy,at,7
1982,cy,es,10
1982,cy,ie,5
1982,cy,no,4
1982,cy,pt,0
1982,cy,yu,1
1982,cy,tr,0
1982,cy,nl,0
1982,cy,dk,0
1982,cy,fi,0
1982,dk,de,12
1982,dk,il,1
1982,dk,ch,7
1982,dk,be,10
1982,dk,cy,0
1982,dk,lu,4
1982,dk,gb,2
1982,dk,se,8
1982,dk,at,6
1982,dk,es,0
1982,dk,ie,5
1982,dk,no,0
1982,dk,pt,0
1982,dk,yu,3
1982,dk,tr,0
1982,dk,nl,0
1982,dk,dk,0
1982,dk,fi,0
1982,fi,de,10
1982,fi,il,12
1982,fi,ch,0
1982,fi,be,5
1982,fi,cy,8
1982,fi,lu,7
1982,fi,gb,4
1982,fi,se,3
1982,fi,at,0
1982,fi,es,6
1982,fi,ie,0
1982,fi,no,0
1982,fi,pt,2
1982,fi,yu,0
1982,fi,tr,1
1982,fi,nl,0
1982,fi,dk,0
1982,fi,fi,0
1982,de,de,0
1982,de,il,12
1982,de,ch,0
1982,de,be,4
1982,de,cy,6
1982,de,lu,8
1982,de,gb,1
1982,de,se,2
1982,de,at,0
1982,de,es,7
1982,de,ie,3
1982,de,no,10
1982,de,pt,0
1982,de,yu,0
1982,de,tr,0
1982,de,nl,5
1982,de,dk,0
1982,de,fi,0
1982,ie,de,12
1982,ie,il,0
1982,ie,ch,8
1982,ie,be,4
1982,ie,cy,0
1982,ie,lu,10
1982,ie,gb,7
1982,ie,se,3
1982,ie,at,5
1982,ie,es,0
1982,ie,ie,0
1982,ie,no,6
1982,ie,pt,2
1982,ie,yu,0
1982,ie,tr,0
1982,ie,nl,0
1982,ie,dk,1
1982,ie,fi,0
1982,il,de,12
1982,il,il,0
1982,il,ch,10
1982,il,be,6
1982,il,cy,7
1982,il,lu,5
1982,il,gb,2
1982,il,se,0
1982,il,at,4
1982,il,es,8
1982,il,ie,3
1982,il,no,0
1982,il,pt,1
1982,il,yu,0
1982,il,tr,0
1982,il,nl,0
1982,il,dk,0
1982,il,fi,0
1982,lu,de,0
1982,lu,il,10
1982,lu,ch,2
1982,lu,be,5
1982,lu,cy,4
1982,lu,lu,0
1982,lu,gb,12
1982,lu,se,3
1982,lu,at,0
1982,lu,es,1
1982,lu,ie,0
1982,lu,no,6
1982,lu,pt,7
1982,lu,yu,0
1982,lu,tr,8
1982,lu,nl,0
1982,lu,dk,0
1982,lu,fi,0
1982,nl,de,6
1982,nl,il,8
1982,nl,ch,10
1982,nl,be,3
1982,nl,cy,12
1982,nl,lu,7
1982,nl,gb,1
1982,nl,se,5
1982,nl,at,0
1982,nl,es,0
1982,nl,ie,0
1982,nl,no,0
1982,nl,pt,4
1982,nl,yu,0
1982,nl,tr,2
1982,nl,nl,0
1982,nl,dk,0
1982,nl,fi,0
1982,no,de,10
1982,no,il,1
1982,no,ch,4
1982,no,be,5
1982,no,cy,12
1982,no,lu,7
1982,no,gb,6
1982,no,se,8
1982,no,at,0
1982,no,es,0
1982,no,ie,2
1982,no,no,0
1982,no,pt,0
1982,no,yu,0
1982,no,tr,3
1982,no,nl,0
1982,no,dk,0
1982,no,fi,0
1982,pt,de,12
1982,pt,il,10
1982,pt,ch,2
1982,pt,be,8
1982,pt,cy,5
1982,pt,lu,6
1982,pt,gb,4
1982,pt,se,7
1982,pt,at,0
1982,pt,es,0
1982,pt,ie,1
1982,pt,no,0
1982,pt,pt,0
1982,pt,yu,0
1982,pt,tr,0
1982,pt,nl,0
1982,pt,dk,3
1982,pt,fi,0
1982,es,de,12
1982,es,il,6
1982,es,ch,0
1982,es,be,10
1982,es,cy,7
1982,es,lu,5
1982,es,gb,1
1982,es,se,4
1982,es,at,8
1982,es,es,0
1982,es,ie,3
1982,es,no,2
1982,es,pt,0
1982,es,yu,0
1982,es,tr,0
1982,es,nl,0
1982,es,dk,0
1982,es,fi,0
1982,se,de,8
1982,se,il,10
1982,se,ch,2
1982,se,be,7
1982,se,cy,0
1982,se,lu,0
1982,se,gb,0
1982,se,se,0
1982,se,at,0
1982,se,es,0
1982,se,ie,5
1982,se,no,4
1982,se,pt,6
1982,se,yu,12
1982,se,tr,0
1982,se,nl,3
1982,se,dk,1
1982,se,fi,0
1982,ch,de,12
1982,ch,il,10
1982,ch,ch,0
1982,ch,be,2
1982,ch,cy,8
1982,ch,lu,0
1982,ch,gb,5
1982,ch,se,4
1982,ch,at,0
1982,ch,es,7
1982,ch,ie,6
1982,ch,no,0
1982,ch,pt,1
1982,ch,yu,0
1982,ch,tr,3
1982,ch,nl,0
1982,ch,dk,0
1982,ch,fi,0
1982,tr,de,12
1982,tr,il,0
1982,tr,ch,2
1982,tr,be,6
1982,tr,cy,0
1982,tr,lu,3
1982,tr,gb,10
1982,tr,se,0
1982,tr,at,7
1982,tr,es,8
1982,tr,ie,1
1982,tr,no,0
1982,tr,pt,5
1982,tr,yu,4
1982,tr,tr,0
1982,tr,nl,0
1982,tr,dk,0
1982,tr,fi,0
1982,gb,de,8
1982,gb,il,1
1982,gb,ch,12
1982,gb,be,2
1982,gb,cy,3
1982,gb,lu,6
1982,gb,gb,0
1982,gb,se,5
1982,gb,at,10
1982,gb,es,0
1982,gb,ie,7
1982,gb,no,0
1982,gb,pt,4
1982,gb,yu,0
1982,gb,tr,0
1982,gb,nl,0
1982,gb,dk,0
1982,gb,fi,0
1982,yu,de,12
1982,yu,il,3
1982,yu,ch,10
1982,yu,be,7
1982,yu,cy,5
1982,yu,lu,0
1982,yu,gb,6
1982,yu,se,2
1982,yu,at,4
1982,yu,es,1
1982,yu,ie,8
1982,yu,no,0
1982,yu,pt,0
1982,yu,yu,0
1982,yu,tr,0
1982,yu,nl,0
1982,yu,dk,0
1982,yu,fi,0
1983,at,lu,5
1983,at,il,12
1983,at,se,8
1983,at,yu,1
1983,at,de,7
1983,at,gb,10
1983,at,nl,4
1983,at,fr,0
1983,at,no,3
1983,at,at,0
1983,at,it,0
1983,at,fi,2
1983,at,pt,0
1983,at,gr,0
1983,at,ch,6
1983,at,cy,0
1983,at,dk,0
1983,at,be,0
1983,at,tr,0
1983,at,es,0
1983,be,lu,8
1983,be,il,10
1983,be,se,5
1983,be,yu,12
1983,be,de,6
1983,be,gb,0
1983,be,nl,2
1983,be,fr,0
1983,be,no,7
1983,be,at,3
1983,be,it,0
1983,be,fi,0
1983,be,pt,0
1983,be,gr,0
1983,be,ch,1
1983,be,cy,4
1983,be,dk,0
1983,be,be,0
1983,be,tr,0
1983,be,es,0
1983,cy,lu,10
1983,cy,il,0
1983,cy,se,7
1983,cy,yu,8
1983,cy,de,0
1983,cy,gb,6
1983,cy,nl,5
1983,cy,fr,4
1983,cy,no,0
1983,cy,at,3
1983,cy,it,1
1983,cy,fi,0
1983,cy,pt,0
1983,cy,gr,12
1983,cy,ch,0
1983,cy,cy,0
1983,cy,dk,2
1983,cy,be,0
1983,cy,tr,0
1983,cy,es,0
1983,dk,lu,2
1983,dk,il,7
1983,dk,se,10
1983,dk,yu,12
1983,dk,de,3
1983,dk,gb,5
1983,dk,nl,4
1983,dk,fr,0
1983,dk,no,8
1983,dk,at,6
1983,dk,it,0
1983,dk,fi,0
1983,dk,pt,0
1983,dk,gr,0
1983,dk,ch,0
1983,dk,cy,1
1983,dk,dk,0
1983,dk,be,0
1983,dk,tr,0
1983,dk,es,0
1983,fi,lu,8
1983,fi,il,7
1983,fi,se,10
1983,fi,yu,12
1983,fi,de,4
1983,fi,gb,0
1983,fi,nl,3
1983,fi,fr,6
1983,fi,no,0
1983,fi,at,0
1983,fi,it,1
1983,fi,fi,0
1983,fi,pt,2
1983,fi,gr,5
1983,fi,ch,0
1983,fi,cy,0
1983,fi,dk,0
1983,fi,be,0
1983,fi,tr,0
1983,fi,es,0
1983,fr,lu,12
1983,fr,il,8
1983,fr,se,6
1983,fr,yu,0
1983,fr,de,10
1983,fr,gb,5
1983,fr,nl,2
1983,fr,fr,0
1983,fr,no,0
1983,fr,at,0
1983,fr,it,7
1983,fr,fi,1
1983,fr,pt,4
1983,fr,gr,3
1983,fr,ch,0
1983,fr,cy,0
1983,fr,dk,0
1983,fr,be,0
1983,fr,tr,0
1983,fr,es,0
1983,de,lu,8
1983,de,il,10
1983,de,se,12
1983,de,yu,6
1983,de,de,0
1983,de,gb,3
1983,de,nl,2
1983,de,fr,4
1983,de,no,1
1983,de,at,0
1983,de,it,0
1983,de,fi,7
1983,de,pt,0
1983,de,gr,0
1983,de,ch,0
1983,de,cy,5
1983,de,dk,0
1983,de,be,0
1983,de,tr,0
1983,de,es,0
1983,gr,lu,12
1983,gr,il,3
1983,gr,se,10
1983,gr,yu,6
1983,gr,de,1
1983,gr,gb,5
1983,gr,nl,0
1983,gr,fr,7
1983,gr,no,0
1983,gr,at,4
1983,gr,it,2
1983,gr,fi,8
1983,gr,pt,0
1983,gr,gr,0
1983,gr,ch,0
1983,gr,cy,0
1983,gr,dk,0
1983,gr,be,0
1983,gr,tr,0
1983,gr,es,0
1983,il,lu,12
1983,il,il,0
1983,il,se,8
1983,il,yu,10
1983,il,de,0
1983,il,gb,0
1983,il,nl,3
1983,il,fr,1
1983,il,no,4
1983,il,at,2
1983,il,it,6
1983,il,fi,7
1983,il,pt,0
1983,il,gr,0
1983,il,ch,0
1983,il,cy,5
1983,il,dk,0
1983,il,be,0
1983,il,tr,0
1983,il,es,0
1983,it,lu,12
1983,it,il,3
1983,it,se,8
1983,it,yu,1
1983,it,de,6
1983,it,gb,2
1983,it,nl,4
1983,it,fr,10
1983,it,no,0
1983,it,at,5
1983,it,it,0
1983,it,fi,0
1983,it,pt,0
1983,it,gr,0
1983,it,ch,7
1983,it,cy,0
1983,it,dk,0
1983,it,be,0
1983,it,tr,0
1983,it,es,0
1983,lu,lu,0
1983,lu,il,10
1983,lu,se,0
1983,lu,yu,8
1983,lu,de,12
1983,lu,gb,6
1983,lu,nl,4
1983,lu,fr,3
1983,lu,no,2
1983,lu,at,0
1983,lu,it,0
1983,lu,fi,1
1983,lu,pt,7
1983,lu,gr,0
1983,lu,ch,5
1983,lu,cy,0
1983,lu,dk,0
1983,lu,be,0
1983,lu,tr,0
1983,lu,es,0
1983,nl,lu,1
1983,nl,il,12
1983,nl,se,3
1983,nl,yu,7
1983,nl,de,10
1983,nl,gb,5
1983,nl,nl,0
1983,nl,fr,2
1983,nl,no,8
1983,nl,at,4
1983,nl,it,0
1983,nl,fi,0
1983,nl,pt,6
1983,nl,gr,0
1983,nl,ch,0
1983,nl,cy,0
1983,nl,dk,0
1983,nl,be,0
1983,nl,tr,0
1983,nl,es,0
1983,no,lu,0
1983,no,il,6
1983,no,se,12
1983,no,yu,8
1983,no,de,10
1983,no,gb,5
1983,no,nl,7
1983,no,fr,3
1983,no,no,0
1983,no,at,0
1983,no,it,0
1983,no,fi,2
1983,no,pt,0
1983,no,gr,0
1983,no,ch,1
1983,no,cy,4
1983,no,dk,0
1983,no,be,0
1983,no,tr,0
1983,no,es,0
1983,pt,lu,12
1983,pt,il,10
1983,pt,se,4
1983,pt,yu,0
1983,pt,de,8
1983,pt,gb,2
1983,pt,nl,0
1983,pt,fr,3
1983,pt,no,6
1983,pt,at,5
1983,pt,it,7
1983,pt,fi,0
1983,pt,pt,0
1983,pt,gr,0
1983,pt,ch,0
1983,pt,cy,0
1983,pt,dk,0
1983,pt,be,1
1983,pt,tr,0
1983,pt,es,0
1983,es,lu,7
1983,es,il,6
1983,es,se,2
1983,es,yu,10
1983,es,de,0
1983,es,gb,0
1983,es,nl,0
1983,es,fr,0
1983,es,no,0
1983,es,at,0
1983,es,it,3
1983,es,fi,0
1983,es,pt,5
1983,es,gr,12
1983,es,ch,1
1983,es,cy,0
1983,es,dk,4
1983,es,be,8
1983,es,tr,0
1983,es,es,0
1983,se,lu,10
1983,se,il,5
1983,se,se,0
1983,se,yu,0
1983,se,de,8
1983,se,gb,12
1983,se,nl,6
1983,se,fr,0
1983,se,no,3
1983,se,at,4
1983,se,it,2
1983,se,fi,0
1983,se,pt,1
1983,se,gr,0
1983,se,ch,0
1983,se,cy,0
1983,se,dk,7
1983,se,be,0
1983,se,tr,0
1983,se,es,0
1983,ch,lu,3
1983,ch,il,7
1983,ch,se,5
1983,ch,yu,0
1983,ch,de,2
1983,ch,gb,8
1983,ch,nl,12
1983,ch,fr,10
1983,ch,no,0
1983,ch,at,0
1983,ch,it,0
1983,ch,fi,4
1983,ch,pt,6
1983,ch,gr,0
1983,ch,ch,0
1983,ch,cy,1
1983,ch,dk,0
1983,ch,be,0
1983,ch,tr,0
1983,ch,es,0
1983,tr,lu,8
1983,tr,il,0
1983,tr,se,7
1983,tr,yu,12
1983,tr,de,0
1983,tr,gb,5
1983,tr,nl,2
1983,tr,fr,0
1983,tr,no,6
1983,tr,at,10
1983,tr,it,4
1983,tr,fi,3
1983,tr,pt,0
1983,tr,gr,0
1983,tr,ch,0
1983,tr,cy,0
1983,tr,dk,1
1983,tr,be,0
1983,tr,tr,0
1983,tr,es,0
1983,gb,lu,0
1983,gb,il,10
1983,gb,se,8
1983,gb,yu,12
1983,gb,de,7
1983,gb,gb,0
1983,gb,nl,1
1983,gb,fr,0
1983,gb,no,5
1983,gb,at,3
1983,gb,it,0
1983,gb,fi,6
1983,gb,pt,0
1983,gb,gr,0
1983,gb,ch,0
1983,gb,cy,0
1983,gb,dk,2
1983,gb,be,4
1983,gb,tr,0
1983,gb,es,0
1983,yu,lu,12
1983,yu,il,10
1983,yu,se,1
1983,yu,yu,0
1983,yu,de,0
1983,yu,gb,0
1983,yu,nl,5
1983,yu,fr,3
1983,yu,no,0
1983,yu,at,4
1983,yu,it,8
1983,yu,fi,0
1983,yu,pt,2
1983,yu,gr,0
1983,yu,ch,7
1983,yu,cy,6
1983,yu,dk,0
1983,yu,be,0
1983,yu,tr,0
1983,yu,es,0
1984,at,se,12
1984,at,ie,10
1984,at,es,6
1984,at,dk,4
1984,at,be,3
1984,at,it,7
1984,at,gb,2
1984,at,fr,8
1984,at,fi,5
1984,at,lu,0
1984,at,pt,0
1984,at,tr,0
1984,at,nl,0
1984,at,de,1
1984,at,cy,0
1984,at,ch,0
1984,at,no,0
1984,at,yu,0
1984,at,at,0
1984,be,se,7
1984,be,ie,12
1984,be,es,3
1984,be,dk,8
1984,be,be,0
1984,be,it,0
1984,be,gb,2
1984,be,fr,10
1984,be,fi,0
1984,be,lu,0
1984,be,pt,0
1984,be,tr,4
1984,be,nl,0
1984,be,de,6
1984,be,cy,0
1984,be,ch,5
1984,be,no,1
1984,be,yu,0
1984,be,at,0
1984,cy,se,12
1984,cy,ie,10
1984,cy,es,6
1984,cy,dk,5
1984,cy,be,0
1984,cy,it,0
1984,cy,gb,2
1984,cy,fr,3
1984,cy,fi,4
1984,cy,lu,7
1984,cy,pt,0
1984,cy,tr,0
1984,cy,nl,0
1984,cy,de,0
1984,cy,cy,0
1984,cy,ch,1
1984,cy,no,0
1984,cy,yu,8
1984,cy,at,0
1984,dk,se,12
1984,dk,ie,3
1984,dk,es,7
1984,dk,dk,0
1984,dk,be,0
1984,dk,it,0
1984,dk,gb,1
1984,dk,fr,0
1984,dk,fi,6
1984,dk,lu,5
1984,dk,pt,0
1984,dk,tr,0
1984,dk,nl,0
1984,dk,de,2
1984,dk,cy,10
1984,dk,ch,8
1984,dk,no,0
1984,dk,yu,0
1984,dk,at,4
1984,fi,se,8
1984,fi,ie,7
1984,fi,es,0
1984,fi,dk,5
1984,fi,be,10
1984,fi,it,12
1984,fi,gb,4
1984,fi,fr,0
1984,fi,fi,0
1984,fi,lu,0
1984,fi,pt,0
1984,fi,tr,3
1984,fi,nl,0
1984,fi,de,0
1984,fi,cy,0
1984,fi,ch,1
1984,fi,no,6
1984,fi,yu,2
1984,fi,at,0
1984,fr,se,6
1984,fr,ie,3
1984,fr,es,10
1984,fr,dk,8
1984,fr,be,12
1984,fr,it,0
1984,fr,gb,0
1984,fr,fr,0
1984,fr,fi,5
1984,fr,lu,0
1984,fr,pt,0
1984,fr,tr,0
1984,fr,nl,7
1984,fr,de,4
1984,fr,cy,1
1984,fr,ch,0
1984,fr,no,0
1984,fr,yu,2
1984,fr,at,0
1984,de,se,12
1984,de,ie,10
1984,de,es,0
1984,de,dk,5
1984,de,be,4
1984,de,it,6
1984,de,gb,7
1984,de,fr,0
1984,de,fi,1
1984,de,lu,0
1984,de,pt,8
1984,de,tr,0
1984,de,nl,0
1984,de,de,0
1984,de,cy,0
1984,de,ch,0
1984,de,no,2
1984,de,yu,3
1984,de,at,0
1984,ie,se,12
1984,ie,ie,0
1984,ie,es,7
1984,ie,dk,10
1984,ie,be,0
1984,ie,it,0
1984,ie,gb,8
1984,ie,fr,0
1984,ie,fi,0
1984,ie,lu,5
1984,ie,pt,0
1984,ie,tr,2
1984,ie,nl,6
1984,ie,de,0
1984,ie,cy,4
1984,ie,ch,0
1984,ie,no,3
1984,ie,yu,0
1984,ie,at,1
1984,it,se,6
1984,it,ie,12
1984,it,es,8
1984,it,dk,5
1984,it,be,1
1984,it,it,0
1984,it,gb,10
1984,it,fr,7
1984,it,fi,0
1984,it,lu,3
1984,it,pt,0
1984,it,tr,0
1984,it,nl,0
1984,it,de,2
1984,it,cy,0
1984,it,ch,4
1984,it,no,0
1984,it,yu,0
1984,it,at,0
1984,lu,se,6
1984,lu,ie,5
1984,lu,es,8
1984,lu,dk,3
1984,lu,be,12
1984,lu,it,10
1984,lu,gb,1
1984,lu,fr,0
1984,lu,fi,0
1984,lu,lu,0
1984,lu,pt,4
1984,lu,tr,0
1984,lu,nl,2
1984,lu,de,0
